"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Fiscal Year Type","Value","Value Footnotes","Value Footnotes"
"Andorra","2.1","Industries","Financial intermediation","J","2014","100","Euro","1993","Western calendar year","527133543.34585","",""
"Andorra","2.1","Industries","Real estate, renting and business activities","K","2014","100","Euro","1993","Western calendar year","388082906.586921","",""
"Andorra","2.1","Industries","Public administration and defence; compulsory social security","L","2014","100","Euro","1993","Western calendar year","227100198.22817","",""
"Andorra","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2014","100","Euro","1993","Western calendar year","186369352.083692","",""
"Andorra","2.1","Industries","Education","M","2014","100","Euro","1993","Western calendar year","23928874.1119717","",""
"Andorra","2.1","Industries","Health and social work","N","2014","100","Euro","1993","Western calendar year","70697686.3500468","",""
"Andorra","2.1","Industries","Other community, social and personal services","O","2014","100","Euro","1993","Western calendar year","91742791.6216737","",""
"Andorra","2.1","Industries","Private households with employed persons","P","2014","100","Euro","1993","Western calendar year","33733713.1258572","",""
"Andorra","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2014","100","Euro","1993","Western calendar year","2271410449.61162","",""
"Andorra","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2014","100","Euro","1993","Western calendar year","254042903.0739","5","5"
"Andorra","2.1","Industries","Plus: Taxes on products","D.21","2014","100","Euro","1993","Western calendar year","279325156.2839","",""
"Andorra","2.1","Industries","Less: Subsidies on products","D.31","2014","100","Euro","1993","Western calendar year","25282253.21","",""
"Andorra","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2014","100","Euro","1993","Western calendar year","2525453352.68552","",""
"Andorra","2.1","","Memorandum Item: FISIM, if distributed to uses","P.119","2014","100","Euro","1993","Western calendar year","80246319.2002496","",""
"Angola","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2014","200","(second) Kwanza","1993","Western calendar year","1081029771650.23","",""
"Angola","2.1","Industries","Agriculture, hunting, forestry","A","2014","200","(second) Kwanza","1993","Western calendar year","689244626187.517","",""
"Angola","2.1","Industries","Fishing","B","2014","200","(second) Kwanza","1993","Western calendar year","391785145462.713","",""
"Angola","2.1","Industries","Mining and quarrying","C","2014","200","(second) Kwanza","1993","Western calendar year","4028880097875.3","",""
"Angola","2.1","Industries","Manufacturing","D","2014","200","(second) Kwanza","1993","Western calendar year","730666969270.006","",""
"Angola","2.1","Industries","Electricity, gas and water supply","E","2014","200","(second) Kwanza","1993","Western calendar year","60974374637.128","",""
"Angola","2.1","Industries","Construction","F","2014","200","(second) Kwanza","1993","Western calendar year","1797577765866.87","",""
"Angola","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2014","200","(second) Kwanza","1993","Western calendar year","3107192533854.11","",""
"Angola","2.1","Industries","Transport, storage and communications","I","2014","200","(second) Kwanza","1993","Western calendar year","706055119342.092","",""
"Angola","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2014","200","(second) Kwanza","1993","Western calendar year","343605487402.541","",""
"Angola","2.1","Industries","Post and telecommunications","64","2014","200","(second) Kwanza","1993","Western calendar year","362449631939.551","",""
"Angola","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2014","200","(second) Kwanza","1993","Western calendar year","1116508391078.04","",""
"Angola","2.1","Industries","Financial intermediation","J","2014","200","(second) Kwanza","1993","Western calendar year","215467624881.985","",""
"Angola","2.1","Industries","Real estate, renting and business activities","K","2014","200","(second) Kwanza","1993","Western calendar year","901040766196.055","",""
"Angola","2.1","Industries","Public administration and defence; compulsory social security","L","2014","200","(second) Kwanza","1993","Western calendar year","1611599102259.23","",""
"Angola","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2014","200","(second) Kwanza","1993","Western calendar year","164205825152.315","",""
"Angola","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2014","200","(second) Kwanza","1993","Western calendar year","14404689950985.3","",""
"Angola","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2014","200","(second) Kwanza","1993","Western calendar year","157119000000","",""
"Angola","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2014","200","(second) Kwanza","1993","Western calendar year","76288049014.6758","",""
"Angola","2.1","Industries","Plus: Taxes on products","D.21","2014","200","(second) Kwanza","1993","Western calendar year","430590587130.544","",""
"Angola","2.1","Industries","Less: Subsidies on products","D.31","2014","200","(second) Kwanza","1993","Western calendar year","354302538115.868","",""
"Angola","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2014","200","(second) Kwanza","1993","Western calendar year","14323859000000","",""
"Anguilla","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2014","100","EC dollar","1993","Western calendar year","16728598","",""
"Anguilla","2.1","Industries","Agriculture, hunting, forestry","A","2014","100","EC dollar","1993","Western calendar year","2632094","",""
"Anguilla","2.1","Industries","Agriculture, hunting and related service activities","01","2014","100","EC dollar","1993","Western calendar year","2632094","",""
"Anguilla","2.1","Industries","Fishing","B","2014","100","EC dollar","1993","Western calendar year","14096504","",""
"Anguilla","2.1","Industries","Mining and quarrying","C","2014","100","EC dollar","1993","Western calendar year","3649451","",""
"Anguilla","2.1","Industries","Manufacturing","D","2014","100","EC dollar","1993","Western calendar year","16501492","",""
"Anguilla","2.1","Industries","Electricity, gas and water supply","E","2014","100","EC dollar","1993","Western calendar year","30943366","",""
"Anguilla","2.1","Industries","Construction","F","2014","100","EC dollar","1993","Western calendar year","61803303","",""
"Anguilla","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2014","100","EC dollar","1993","Western calendar year","207098191","",""
"Anguilla","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2014","100","EC dollar","1993","Western calendar year","65463150","",""
"Anguilla","2.1","Industries","Hotels and restaurants","H","2014","100","EC dollar","1993","Western calendar year","141635041","",""
"Anguilla","2.1","Industries","Transport, storage and communications","I","2014","100","EC dollar","1993","Western calendar year","74100578","",""
"Anguilla","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2014","100","EC dollar","1993","Western calendar year","51028759","",""
"Anguilla","2.1","Industries","Post and telecommunications","64","2014","100","EC dollar","1993","Western calendar year","23071819","",""
"Anguilla","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2014","100","EC dollar","1993","Western calendar year","187919039","",""
"Anguilla","2.1","Industries","Financial intermediation","J","2014","100","EC dollar","1993","Western calendar year","90715344","",""
"Anguilla","2.1","Industries","Real estate, renting and business activities","K","2014","100","EC dollar","1993","Western calendar year","97203695","",""
"Anguilla","2.1","Industries","Public administration and defence; compulsory social security","L","2014","100","EC dollar","1993","Western calendar year","70824657","",""
"Anguilla","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2014","100","EC dollar","1993","Western calendar year","76537304","",""
"Anguilla","2.1","Industries","Education","M","2014","100","EC dollar","1993","Western calendar year","32409524","",""
"Anguilla","2.1","Industries","Health and social work","N","2014","100","EC dollar","1993","Western calendar year","22582418","",""
"Anguilla","2.1","Industries","Other community, social and personal services","O","2014","100","EC dollar","1993","Western calendar year","21545362","",""
"Anguilla","2.1","Industries","Private households with employed persons","P","2014","100","EC dollar","1993","Western calendar year","4266187","",""
"Anguilla","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2014","100","EC dollar","1993","Western calendar year","719297776","6","6"
"Anguilla","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2014","100","EC dollar","1993","Western calendar year","31074390","",""
"Anguilla","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2014","100","EC dollar","1993","Western calendar year","121328772","",""
"Anguilla","2.1","Industries","Plus: Taxes on products","D.21","2014","100","EC dollar","1993","Western calendar year","126308772","",""
"Anguilla","2.1","Industries","Less: Subsidies on products","D.31","2014","100","EC dollar","1993","Western calendar year","4980000","",""
"Anguilla","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2014","100","EC dollar","1993","Western calendar year","840626548","",""
"Antigua and Barbuda","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2014","100","EC dollar","1993","Western calendar year","54288000","",""
"Antigua and Barbuda","2.1","Industries","Agriculture, hunting, forestry","A","2014","100","EC dollar","1993","Western calendar year","30128000","",""
"Antigua and Barbuda","2.1","Industries","Agriculture, hunting and related service activities","01","2014","100","EC dollar","1993","Western calendar year","29208000","",""
"Antigua and Barbuda","2.1","Industries","Forestry, logging and related service activities","02","2014","100","EC dollar","1993","Western calendar year","920000","",""
"Antigua and Barbuda","2.1","Industries","Fishing","B","2014","100","EC dollar","1993","Western calendar year","24161000","",""
"Antigua and Barbuda","2.1","Industries","Mining and quarrying","C","2014","100","EC dollar","1993","Western calendar year","31706000","",""
"Antigua and Barbuda","2.1","Industries","Manufacturing","D","2014","100","EC dollar","1993","Western calendar year","92960000","",""
"Antigua and Barbuda","2.1","Industries","Electricity, gas and water supply","E","2014","100","EC dollar","1993","Western calendar year","118310000","",""
"Antigua and Barbuda","2.1","Industries","Construction","F","2014","100","EC dollar","1993","Western calendar year","303268000","",""
"Antigua and Barbuda","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2014","100","EC dollar","1993","Western calendar year","811386000","",""
"Antigua and Barbuda","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2014","100","EC dollar","1993","Western calendar year","436868000","",""
"Antigua and Barbuda","2.1","Industries","Hotels and restaurants","H","2014","100","EC dollar","1993","Western calendar year","374518000","",""
"Antigua and Barbuda","2.1","Industries","Transport, storage and communications","I","2014","100","EC dollar","1993","Western calendar year","316114000","",""
"Antigua and Barbuda","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2014","100","EC dollar","1993","Western calendar year","222536000","",""
"Antigua and Barbuda","2.1","Industries","Post and telecommunications","64","2014","100","EC dollar","1993","Western calendar year","93578000","",""
"Antigua and Barbuda","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2014","100","EC dollar","1993","Western calendar year","660693000","",""
"Antigua and Barbuda","2.1","Industries","Financial intermediation","J","2014","100","EC dollar","1993","Western calendar year","223686000","",""
"Antigua and Barbuda","2.1","Industries","Real estate, renting and business activities","K","2014","100","EC dollar","1993","Western calendar year","437007000","",""
"Antigua and Barbuda","2.1","Industries","Public administration and defence; compulsory social security","L","2014","100","EC dollar","1993","Western calendar year","289735000","",""
"Antigua and Barbuda","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2014","100","EC dollar","1993","Western calendar year","353245000","",""
"Antigua and Barbuda","2.1","Industries","Education","M","2014","100","EC dollar","1993","Western calendar year","178633000","",""
"Antigua and Barbuda","2.1","Industries","Health and social work","N","2014","100","EC dollar","1993","Western calendar year","94959000","",""
"Antigua and Barbuda","2.1","Industries","Other community, social and personal services","O","2014","100","EC dollar","1993","Western calendar year","79653000","",""
"Antigua and Barbuda","2.1","Industries","Private households with employed persons","P","2014","100","EC dollar","1993","Western calendar year","15311000","",""
"Antigua and Barbuda","2.1","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2014","100","EC dollar","1993","Western calendar year","2992930000","6","6"
"Antigua and Barbuda","2.1","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2014","100","EC dollar","1993","Western calendar year","54084000","",""
"Antigua and Barbuda","2.1","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2014","100","EC dollar","1993","Western calendar year","447760000","",""
"Antigua and Barbuda","2.1","Industries","Plus: Taxes on products","D.21","2014","100","EC dollar","1993","Western calendar year","473759000","",""
"Antigua and Barbuda","2.1","Industries","Less: Subsidies on products","D.31","2014","100","EC dollar","1993","Western calendar year","26000000","",""
"Antigua and Barbuda","2.1","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2014","100","EC dollar","1993","Western calendar year","3440690000","",""
"Argentina","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2014","1100","Argentine peso","2008","Western calendar year","307380495358.024","",""
"Argentina","2.1","Industries","Agriculture, hunting, forestry; fishing","A+B","2014","1000","Argentine peso","2008","Western calendar year","303191625000","",""
"Argentina","2.1","Industries","Agriculture, hunting, forestry","A","2014","1100","Argentine peso","2008","Western calendar year","296467591852.072","",""
"Argentina","2.1","Industries","Agriculture, hunting, forestry","A","2014","1000","Argentine peso","2008","Western calendar year","291406249000","",""
"Argentina","2.1","Industries","Agriculture, hunting and related service activities","01","2014","1100","Argentine peso","2008","Western calendar year","294667390623.891","",""
"Argentina","2.1","Industries","Forestry, logging and related service activities","02","2014","1100","Argentine peso","2008","Western calendar year","1800201228.18124","",""
"Argentina","2.1","Industries","Fishing","B","2014","1100","Argentine peso","2008","Western calendar year","10912903505.9523","",""
"Argentina","2.1","Industries","Fishing","B","2014","1000","Argentine peso","2008","Western calendar year","11785376000","",""
"Argentina","2.1","Industries","Mining and quarrying","C","2014","1100","Argentine peso","2008","Western calendar year","170194972533.77","",""
"Argentina","2.1","Industries","Mining and quarrying","C","2014","1000","Argentine peso","2008","Western calendar year","168185848000","",""
"Argentina","2.1","Industries","Manufacturing","D","2014","1100","Argentine peso","2008","Western calendar year","676458297228.698","",""
"Argentina","2.1","Industries","Manufacturing","D","2014","1000","Argentine peso","2008","Western calendar year","538145349000","",""
"Argentina","2.1","Industries","Electricity, gas and water supply","E","2014","1100","Argentine peso","2008","Western calendar year","52741867881.3769","",""
"Argentina","2.1","Industries","Electricity, gas and water supply","E","2014","1000","Argentine peso","2008","Western calendar year","137365025000","",""
"Argentina","2.1","Industries","Construction","F","2014","1100","Argentine peso","2008","Western calendar year","212287738015.266","",""
"Argentina","2.1","Industries","Construction","F","2014","1000","Argentine peso","2008","Western calendar year","222209523000","",""
"Argentina","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2014","1100","Argentine peso","2008","Western calendar year","645876521871.481","",""
"Argentina","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and households goods; hotels and restaurants","G+H","2014","1000","Argentine peso","2008","Western calendar year","483412932000","",""
"Argentina","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2014","1100","Argentine peso","2008","Western calendar year","553275217148.189","",""
"Argentina","2.1","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2014","1000","Argentine peso","2008","Western calendar year","425263457000","",""
"Argentina","2.1","Industries","Hotels and restaurants","H","2014","1100","Argentine peso","2008","Western calendar year","92601304723.2921","",""
"Argentina","2.1","Industries","Hotels and restaurants","H","2014","1000","Argentine peso","2008","Western calendar year","58149475000","",""
"Argentina","2.1","Industries","Transport, storage and communications","I","2014","1100","Argentine peso","2008","Western calendar year","252845169538.884","",""
"Argentina","2.1","Industries","Transport, storage and communications","I","2014","1000","Argentine peso","2008","Western calendar year","239972508000","",""
"Argentina","2.1","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2014","1100","Argentine peso","2008","Western calendar year","154218759412.951","",""
"Argentina","2.1","Industries","Post and telecommunications","64","2014","1100","Argentine peso","2008","Western calendar year","98626410125.9331","",""
"Argentina","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2014","1100","Argentine peso","2008","Western calendar year","575867949865.541","",""
"Argentina","2.1","Industries","Financial intermediation; real estate, renting and business activities","J+K","2014","1000","Argentine peso","2008","Western calendar year","585618966000","",""
"Argentina","2.1","Industries","Financial intermediation","J","2014","1100","Argentine peso","2008","Western calendar year","159736796114.979","",""
"Argentina","2.1","Industries","Financial intermediation","J","2014","1000","Argentine peso","2008","Western calendar year","112306892000","",""
"Argentina","2.1","Industries","Real estate, renting and business activities","K","2014","1100","Argentine peso","2008","Western calendar year","416131153750.562","",""
"Argentina","2.1","Industries","Real estate, renting and business activities","K","2014","1000","Argentine peso","2008","Western calendar year","473312074000","",""
"Argentina","2.1","Industries","Public administration and defence; compulsory social security","L","2014","1100","Argentine peso","2008","Western calendar year","336546238066.438","",""
"Argentina","2.1","Industries","Public administration and defence; compulsory social security","L","2014","1000","Argentine peso","2008","Western calendar year","306720916000","",""
"Argentina","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2014","1100","Argentine peso","2008","Western calendar year","579171148633.272","",""
"Argentina","2.1","Industries","Education; health and social work; other community, social and personal services","M+N+O","2014","1000","Argentine peso","2008","Western calendar year","643360025000","",""
